Id,SalePrice
1461,119593.42714055208
1462,150858.69767207518
1463,174028.24889021483
1464,190019.0709309787
1465,193536.60031740717
1466,176021.36729653663
1467,176557.2503765815
1468,169119.31953088305
1469,184138.30843526864
1470,121934.25826840464
1471,187773.88468489153
1472,98660.88461268909
1473,97519.59733721963
1474,148143.38448840298
1475,120048.72160773377
1476,358125.4310967101
1477,246805.99498217207
1478,297246.4629927072
1479,285855.14072584326
1480,472016.4161109519
1481,315765.0857458479
1482,211740.55241514492
1483,174672.6260013324
1484,170626.89119045902
1485,187796.518509904
1486,194872.71987282863
1487,323761.3639962019
1488,236345.9551666657
1489,195681.6923106276
1490,218538.99134677032
1491,192153.61743324753
1492,93441.6044176826
1493,186387.51290691932
1494,294003.16611022013
1495,283802.52717839205
1496,231574.89086176374
1497,180990.58971365748
1498,167753.15552359613
1499,159985.85545987534
1500,160070.73503983795
1501,172689.0067755498
1502,157376.92492110858
1503,276049.87649437616
1504,241524.2137052542
1505,222016.1028829547
1506,183435.11073962276
1507,239462.04702112896
1508,192451.84607259056
1509,158866.75854958605
1510,147992.9474878242
1511,152277.88999179687
1512,168842.70926653035
1513,146726.18896037512
1514,150027.647515767
1515,185431.13825163792
1516,152535.15496083355
1517,157800.00937458425
1518,130252.79591784882
1519,215935.9774416801
1520,132400.4795928406
1521,134023.27697146754
1522,168386.75895754882
1523,113586.5179556295
1524,120603.32762306294
1525,121393.59525044882
1526,118189.1585329409
1527,108001.27969641359
1528,131178.83414029144
1529,146326.90401145897
1530,187087.89801040257
1531,123767.22206267092
1532,103551.53365966001
1533,143816.7196348927
1534,119911.97526083366
1535,140149.13265389862
1536,112785.86219948591
1537,70263.11563583465
1538,150235.48967588315
1539,192123.79525697976
1540,99734.64784354865
1541,138230.620582837
1542,135027.3359404277
1543,181232.14821145713
1544,87429.58899831602
1545,108509.2952380926
1546,133417.62165938655
1547,132985.16271393982
1548,134341.3748270492
1549,119407.26961858955
1550,137588.15185154317
1551,112567.11644306792
1552,141745.05410960343
1553,136758.55946526153
1554,119243.33870258201
1555,157091.1187668071
1556,91044.31507977843
1557,101606.41480910365
1558,99072.25299826036
1559,88852.8038973767
1560,133767.58500483277
1561,123942.72840590883
1562,130319.82566583509
1563,122922.33617143912
1564,156751.30910679768
1565,149027.14421749447
1566,226254.3533303871
1567,80570.79296178064
1568,231214.9256421371
1569,133179.9989122359
1570,136814.3218946458
1571,118871.79946319728
1572,138799.19112579164
1573,226126.17343187454
1574,117392.27080902638
1575,219457.11514987133
1576,239283.898923956
1577,192934.05316189205
1578,144908.81381552643
1579,140421.5324277557
1580,192005.4936582051
1581,148354.22819232562
1582,129361.73463125646
1583,301000.8354072203
1584,230722.05160098703
1585,139391.78030954767
1586,75459.30275815728
1587,107981.97140629782
1588,149523.8555819137
1589,96819.10202755942
1590,133109.1504433201
1591,97773.28048712053
1592,116745.59554749598
1593,130425.71648609021
1594,128118.16151233397
1595,112960.62589068402
1596,218559.67037774506
1597,177505.16392520576
1598,204753.23948241962
1599,173200.29470123234
1600,174846.47450345787
1601,72099.6520999457
1602,112089.58030527836
1603,87135.06428500618
1604,266076.55774652236
1605,247790.50164345413
1606,168720.7415378734
1607,170172.9174727124
1608,219002.56195467914
1609,187797.77202169213
1610,156127.0448712256
1611,143928.25302186277
1612,171544.5787961577
1613,167980.93294396775
1614,124313.00114621114
1615,90262.26451880418
1616,81463.52898668428
1617,91854.33976714977
1618,129235.15278558206
1619,140620.19282829296
1620,162426.96070414144
1621,135538.96649472503
1622,148566.05844305851
1623,267934.96198713675
1624,209963.39927406004
1625,121421.55516003257
1626,172032.78284775064
1627,186490.80631153265
1628,273970.565190441
1629,178947.59118049545
1630,326195.360623195
1631,214776.02912252158
1632,235050.79247198752
1633,179179.0453159712
1634,187664.40198645915
1635,178341.23884604417
1636,160866.38604474586
1637,187034.09265429113
1638,191547.79883912634
1639,182927.9292752685
1640,246228.08904375788
1641,177654.68302540312
1642,235121.9967166426
1643,221621.3825442217
1644,233461.19917054824
1645,193667.32383757015
1646,161691.0757499911
1647,161706.3203269616
1648,134615.10865305286
1649,142987.3789053241
1650,119710.35873490859
1651,121816.23752296311
1652,98829.83238856905
1653,102066.63431011554
1654,151647.05484835536
1655,142321.8071003268
1656,145103.32848790433
1657,152895.5831897774
1658,154346.10370704078
1659,130693.02338319395
1660,152759.69168585143
1661,421121.9039739159
1662,374496.2187782634
1663,361538.40349359147
1664,445623.14309866086
1665,303859.20635418413
1666,321419.28686021164
1667,359441.9269676156
1668,337665.1852036127
1669,303450.7656010693
1670,338188.66666601645
1671,259335.96748386987
1672,435507.69628329587
1673,295538.0425280633
1674,246990.52748323366
1675,193552.758332814
1676,192397.81721118058
1677,213475.86534678127
1678,441796.2274483631
1679,387069.5820883857
1680,315544.7225710879
1681,249185.24295456172
1682,310904.8866523106
1683,191554.760979286
1684,176952.4542876416
1685,175930.4265421562
1686,173490.9848581778
1687,172527.59986269957
1688,188652.90486113238
1689,192104.22000686318
1690,194784.92825834805
1691,185786.84145084047
1692,266419.13515866303
1693,173519.27951432002
1694,185473.2745389471
1695,173977.09940906195
1696,269092.3913059026
1697,176525.1806957256
1698,334236.7780971798
1699,322711.19421062735
1700,250583.75329533743
1701,264314.32171797834
1702,240818.0814318803
1703,245114.30514518917
1704,277783.21055019036
1705,239137.07239150736
1706,392218.31009958556
1707,211834.7645676228
1708,207037.7987903281
1709,259549.58997386316
1710,221968.528046349
1711,274665.21307962184
1712,248883.93647809856
1713,268221.2913524156
1714,216362.6178990237
1715,207246.86827309866
1716,178990.2800171718
1717,174639.54081473098
1718,133237.5641080786
1719,206443.16634366548
1720,239899.94209780014
1721,161358.38729866338
1722,122866.83967882744
1723,155061.31679337862
1724,207495.44355149363
1725,237010.48840834413
1726,189382.79332483595
1727,163612.9191347378
1728,181278.26985145186
1729,167206.29061887888
1730,156200.39137381964
1731,123475.45202804985
1732,130255.59999790607
1733,117586.21308350231
1734,126427.2486936062
1735,131912.12374895788
1736,114323.82633766747
1737,306421.7598136321
1738,229872.01766791468
1739,255542.80396891496
1740,206012.4107236335
1741,184693.4087283379
1742,170860.67054138315
1743,179214.5915420435
1744,301797.73530270765
1745,210547.26016641626
1746,210371.14771120308
1747,212600.72387052077
1748,217588.94812447854
1749,149941.763411521
1750,130450.03533083576
1751,237890.16100449624
1752,121120.29047917109
1753,144450.2349812608
1754,196927.4392576396
1755,162363.37942356576
1756,128083.16640343002
1757,122617.01089684987
1758,147695.780316048
1759,161250.31256954855
1760,162835.63837492207
1761,142523.96720901696
1762,177722.09654960426
1763,175741.86941216487
1764,118114.52759538955
1765,162349.46342880948
1766,183769.20429180635
1767,208339.0561555744
1768,140920.9838621678
1769,171135.60332102736
1770,153951.45107343027
1771,124803.47516469588
1772,135899.953100222
1773,132059.8273885327
1774,136229.79503675783
1775,141918.75887672813
1776,127418.78754108734
1777,115340.93020187148
1778,136891.53337124534
1779,124863.5760382142
1780,172556.82395544293
1781,126703.97435734996
1782,96866.39741577952
1783,140304.991039944
1784,103249.98636061489
1785,117044.78820229848
1786,149429.63614534595
1787,166942.52283080065
1788,63357.62310774534
1789,96690.31313379155
1790,88092.76581469915
1791,185044.02948290855
1792,153179.95743025834
1793,134918.49916535956
1794,150423.85828851734
1795,135653.6759228329
1796,132196.08974965985
1797,113531.03083633207
1798,123078.4769712069
1799,112365.36315164453
1800,127968.82436321068
1801,126291.86687058462
1802,139318.94372793773
1803,150442.98091380417
1804,138862.05197408612
1805,137199.7259505711
1806,120461.16407045738
1807,135741.20264590782
1808,119499.17462829023
1809,121331.12662905088
1810,139206.45137195993
1811,96928.29360347624
1812,100034.74857528324
1813,122051.35112982058
1814,101194.50187048358
1815,61055.22473073845
1816,101346.85143850472
1817,113932.26120803221
1818,134828.73171801007
1819,122974.58715604285
1820,72855.58182995865
1821,119141.07011849416
1822,152367.78211452294
1823,56029.53865964931
1824,129204.62665339175
1825,138359.02036114794
1826,105733.83349621882
1827,106837.00155054932
1828,130643.61240217098
1829,121520.29424074698
1830,137874.66665586634
1831,145591.65106590485
1832,93355.24067056572
1833,142004.60123255575
1834,124170.58125688936
1835,125187.2824736569
1836,121075.91399801252
1837,90419.27530488404
1838,125928.6119964522
1839,102755.6534013417
1840,149178.51082632266
1841,135611.76448441343
1842,96156.61380280895
